key,val
jejqwvibcwlnxldveotf,31.337
lnoeztpufexoudhelvrm,4.812
ychmsdovolrnrdcbarmk,26.581
udhwpjahusojxttwwvna,16.052
uexgzmqjdnieqbjegzuy,60.607
qfucagxxwpicfhjotyfe,57.713
kuvwdwbdmwcmpsfutitc,94.477
enlcfvbqtnhbcczrtgwx,41.093
wjibswhoxyrxubdlnjwk,5.697
chubtvxsvmqfodjohdsy,25.745
qfjktbtaiykuiivgaety,76.304
tzbtfmsckdvhzegoyaqo,7.319
waqphcccpjfjysqrynob,80.996
barohtimrldlxbeysctn,74.923
fwuizpqlzigduztaxyri,14.658
ozivsiuokymxygewufin,45.577
lzdezfgyzrlkrtuovyuq,57.896
abumksxhqjfmvzkqacio,97.578
llvtdanymqoialzgwyol,19.728
xswvcpmryqvocjscocdx,49.667
cgmysgeojorsotouemtc,91.481
eybnorjfcisuwmzinlsu,40.077
qluuzeiyisahqdcfoede,40.231
gdustaucsqbcqxlbiror,87.358
lkmkifzjfkepzxvqoorc,85.378
srcaenkceftycnawlsec,72.564
cofohfwfdqprxtofsqxq,80.69
txsngzkdvrovnzvveifs,64.995
yamhanbsyyiyamqytivj,9.035
yglzkyetanikonnbbxuf,66.127
unibmaoanibfbuuogdfa,39.148
rpelribssltyxzagrhge,38.985
vyzsenbvubzvwzsfydae,71.309
kppzbqbsvyxuvzzvolbu,59.056
ckgkgrgvnvnsuabxjlrh,18.736
puwyprwneznaodmmzqka,51.626
kqsxwjcakwudiurjavcx,44.936
sbvkhupylksyauvokksk,32.323
enuscuwljmmxquauafdi,98.502
citbyoggkwqrzycmcimh,87.486
pdrkwiqgjrvrcbbuhtcm,8.859
vmmtwzkmgsndlxlggbyk,36.838
horrsybzyechxwsdatgo,42.017
conivbeijagakthdbots,31.301
aaxiyrhkbbzejszsclvu,7.425
nmwzvngzchmbyifsmrpt,85.743
xujcfzjhhftfmpudrygh,32.543
hratisgzfzfbxdpdjedn,83.83
hlicjgunntxsejsmfesh,18.206
dpymcfnksjrfnrwsuueh,37.477
wehuostqejejyqmcmqmu,27.543
sxvcnluismbitcvurcvb,35.536
kyrljoeqzwkwzzankgqd,4.345
rzerjcybseorzartvbcv,10.771
uvcnidncgnkxueyyzwwh,87.561
slozdyaqjryipzyrqnho,24.958
crfamtkguxrenidozybo,40.942
ehhkxlvinutmyehxvdyh,9.905
rndmcwrksskfiqatkpkf,31.162
gqdvzzlombqdtbzpqort,93.962
mepukugfsrhrufqkgree,80.41
grkmxhuxmtoccmcwtvur,79.514
ihnvkxzzlfcmamowmlaq,1.927
eddwdqqzhnqlxjitacog,77.711
dngjvkeoibqhfzuepvek,11.889
yejlkvjjhntrjpsxtdqx,49.155
wrtulvrholiexqokukvq,81.467
reqhmwgxobjswdrjcsrk,20.891
prmdchzcdfyaujuupxoa,32.256
rmodzqwpdicwniechaye,64.326
tbetlhldixnendmwfmvb,95.429
gedhobnopkfdzwyxptig,71.788
jhjnvofrrddvhsmpulls,36.882
gjyqnjgozizcihjynnge,6.894
thmkwmcxwladzevhqzlm,94.47
geamhcxizdfwgklzjzui,14.05
gharuavsupzkvdruokbu,17.452
pwkbwqhkkoyskkiehmyn,47.673
vjevdnrwesduvejipkve,50.731
nzxbkrfjwvjydjcxfpor,1.388
vbxnaexbzzarecgujqnp,86.853
yyhuqeqidlngzcnxzxvi,27.442
baguptmqowzhpvdawwth,61.152
nkbbppsugdvclxjlxtxi,21.102
trnusicdoyltfoojsrhf,0.74
ffpkdeeevbmheybfrpby,90.202
ivnxbiashvzrnyjphphi,34.642
smbydfoihibuwyppgkfo,31.036
wdyrciopooqcxbdvqmok,9.715
rvlcluoefyidyuqyesad,73.525
zpulbumwzfxlwxwqwnoe,27.453
vjtinwlnugrxnoqgpwuc,21.566
wuofjucmrtirtzojshfb,10.008
qwuzkmlqhcrairznyedv,73.396
taahdsfxbtiywoqczdrt,20.793
fiuruybqikqehripbmiv,60.366
esjqwvdkcexkxmvynboo,40.073
eftzzyixasijwisnvfen,6.886
awxhjztiwsrsszrsvfct,60.33
esulhjuvbsgxtoimdojq,61.088
irwlhckgupasvgzfepmy,49.189
qgqgucpvvkskcudcjvhs,51.453
bjglogzzkqyfpnbgzifl,82.731
tngzobfwmsmahuwlwglb,7.262
apxycpyoudssnxtsuzor,65.481
dhjcaxrlyjoufqujbbjo,18.207
uvqquameqxhmkjefjjcd,54.444
nttqjhaxnejmchmbsbil,75.823
opnubdeffnowolglirqs,36.647
fsmqqhjmnefrilixnplc,99.365
iqpplnfsgpjrhtbjgxki,23.857
dkvnvdywstnctkayugwy,90.055
apfhsvpbueealrvwemzq,59.586
iiqxjdmyeonbwjwrxzds,56.811
czlsffqjquqchyafecta,29.995
mdlkepbzwqvqlxtovpfm,46.585
mubbqhjimgtwujttfqae,96.88
jfbybsbkxlhtogbjnyva,40.649
idfoeualoyurfjtfwurl,1.01
dkeckciaigadnvouikez,98.724
incoayeitdvgdlnjqjgu,54.779
lgittdvdhjadxnobpuwr,86.402
ucthulzdsmvczxspquod,80.458
fegluwephrtfvqrspztu,53.184
wsuccvbhevucwbcaofoy,49.245
jkzavldcagejfepbdbvm,24.096
sllbuxneieeqwrzpcord,6.873
zxvwwyfyflpbjamjwtyd,66.527
mwtqeixifqwitzperhzx,65.672
dydhlareofauhdevkqfw,61.653
twdeydprzhhelfcxtbpc,43.49
okfevirssyxpwoigweyq,42.577
ciezxndjwjxsqghczlgr,22.239
yrydhjyncdgswsqxitdo,11.943
hdsojwglkygqdhtacfex,8.491
knyhjlhlhxmlybwtxuzq,57.295
vfqqseyleybmmpcpsedi,1.138
oyjmtsvthxmwgctklmtf,43.959
jpqnuxbfnwhusaguvuem,84.034
xhezfqbdflhqqrkswjfi,92.074
rwkxkmvgcuacowtlrrsa,93.862
khhqavhiuqxuirxfyopl,73.903
yrmqshkhjbqrsjpnydwv,42.424
qvkdkcnpokdzeropxgmj,2.947
czpanhqrhmpsihbuchfn,29.958
lkrambrxwezkapbwjkls,21.216
jgvsaawdglangyikdxfq,31.127
xdckiboiinowwgoruvct,70.16
prmucyneluyvecfkkjly,76.533
yklcsyosmnmwixiwpsea,48.105
ovxandivzepptqicjqxx,82.74
qoxzmrnvkwweozlzgyjk,33.689
itqdmahjilgazxhnnazm,88.103
adpwbpfxjmcstvlfjblt,28.027
edoepeqatrxpxgmymufz,0.533
ephasczpnbeqxswhctbt,62.419
ggrnmasdospsaiomotqt,1.821
voeuaiulaxrlwvsduomk,26.933
bxepbrdxjumxyrzrbjwc,15.37
pcjofitaeammuqcajuuw,14.134
zlfhcanbfbvxgsveqtqq,92.002
yciguamqcrdndtxzxktd,60.284
ifccewqhckuyjcjpdqpo,62.365
crvwtqeoqasmouniojdq,41.508
kijblayhkjuotwfevnhr,59.641
efkueyviifdxazuogdwu,32.31
agzfcqyrkaxyhmbkrvey,97.228
miouydjsbacoqpqsbsnv,82.147
dfyjopmbsexbcfwwaoih,99.577
ptgpmcrgppqymrrotbva,54.144
sjnzfdaoouybrdmumqsy,66.875
bhotmmtdisjsmczwldhv,30.75
vrrttixesrncxbtvegld,14.761
zzhedunbfwcxmwiceupc,20.377
ojjcukqdhixuitcpmxgr,21.131
sjnldxgqbdniujalwupu,3.402
mpuvlcmfjwswjssfzbus,45.716
hwecscypdumyzhtbwstf,2.666
urrfmpvjgewiqodwpygh,40.667
ajcgtfudjmvcxxrkochq,0.838
wozeozetnonsmanybcpd,25.374
mjfjwidnnfrpyjfzbspl,88.759
ntxmyzwrxipbyvcrnyyo,87.053
wfnlyuqtfcsznaprrfrg,43.058
tcyxabjgchyafrfbkdbj,48.24
xvgjzqiuxdomuohmzsjp,69.57
janwuynnhuypfyhsuuve,40.694
gdafibvnpxqqpatjqlhb,13.284
bkicnayuhfzgbgjhqusc,31.936
dmminucwklczyfwlhqzo,79.933
guopfwpvdqlnkqefoufl,48.22
mghmumsatzvwilsxtxnx,9.19
gijifxwievaxtquvbzko,33.259
obekyhwrcopkxqhgbfsr,16.089
tntbqnfknhgcnzcaqxil,30.699
zfwzxvmnqmqfxkpezikk,17.627
cdhoivkdetlwgxllrovj,49.734
lhbnjyfyxhsehdrttzot,85.16
fcntvnjamevnuigboveo,85.915
wkxeuylvjvprjfexalsn,49.739
yntlsyvylbtbfqzesxkm,74.572
gjmvlisizaqrlnablwfs,26.966
fcjuegmdctlddcmtzuzp,96.037
kggjysfckvxfdsaqlvsf,64.883
ivfvnmkslmkwzcqplykt,93.142
krnruhivxlzibdbepxlc,52.862
itcbbcjwzhvlzpsosrdn,22.157
vpbldrqbkqrhklypwvwu,20.319
wpbvylrkyursrqtnzcua,4.04
yfvclbqjwrwruwzapvan,24.891
uwtowiktafbsuqqvhibc,51.562
jzpewndyzdyoisqvtszv,26.682
arvnakuxhytjevugnsfe,80.581
prjcjqanopttvjjaduqx,58.164
mqstbutokjudooribrmx,13.46
uvivqqrrehsvulflmoog,62.507
kpqicspenlkzememvrdw,42.604
hhttqlocshnzjipsncwx,36.737
zatqqqphckbkrndfuylo,80.811
jihvuvbrhztjyxikdcur,79.837
cmhqwizgdqlgyjwkpjgl,76.881
plarerccekkokoppovca,39.438
jkkpfkjhrmtqogvjvzwp,91.291
cvhcdpukplpcurlsbjwp,62.923
mhsqtnaptwyjqoegrclz,14.989
xnpvvqatfohansqokxcn,40.919
qzteemofymdylymtkzar,26.104
tuuhanyyaxqecfeizbob,33.245
shilliubzjfguftijwfp,92.615
unyycqcskzcjmmbtvpfo,57.259
kejujndbgsazirzfidcl,7.966
erqqgeiijsjagvcbnfjr,8.572
sjtdhfkbmnacvwzrekqo,7.088
cllthvpsfcmyaigpvfqq,41.084
aktwlezgrazyzaxybozs,10.273
cgezlfrfnirjmlsiuzff,5.577
tlfaobycmekuhowbhvtd,36.903
launghrrqohfruahxutm,53.295
rbcdjdudrbdjixnquyvf,39.901
sigxytihuerergxlhwxz,47.435
yaeenozwgizrozjaqign,43.738
fazhllaebmgmhuwjajop,44.012
psjaduhyleevktcpykzz,30.175
eezmgaewnyyavxvovidu,15.494
yrarudnmuqgsmgxaztzz,8.761
yzyloazpfzqnjbcnshps,1.51
vbekgxoyexnpsbesmzlh,53.865
hbxpiwoueziweekvywsa,78.31
mrizytmzaojlbudmdlwp,74.545
mhhoqjcjvgnfmfetjslz,95.102
zpnrqgoglpzccfelqtqr,51.604
cwrtehcugafruqdamhoe,98.884
lzubjsvqmdzzlgdjnrmk,90.498
hcwcdmhqcsceikzavisn,27.407
jdrntmubmcdhznycggsk,16.587
cxejhvqdontwuymsshbr,4.528
kxdbbewtpmcspytqeaab,42.841
wjfoopnkouxhilnhxzva,53.937
whjlwsqmgrvporksytbi,32.092
bmnywhxjojitfcnegdxr,70.671
diltsuuilvuayiubnmla,22.76
hngtwbgcfhryqmrlnwsa,58.082
bngjhlpqjzkqnzwdulng,36.002
yarkahzeaprsqirngjxq,43.186
eoewuldgrakdnbuchxig,57.651
jizsczovtakkikzxvgjw,68.36
jfdnqavkcqjhrcwbevaj,27.986
jcpjmsfskdqwyriflpdo,49.099
nknertuhembpqvhgtwly,96.034
yhbehttyuyjaiwveqzrq,77.205
nauqoapzhdcizvhmdsth,38.826
nbyejfcylbxpzvcnlshg,82.917
etxrbqqebfgxerllayci,87.345
exepugrdexwnwxjtroff,21.405
kuaicjhvdgcsgljciyeq,81.667
sgerbwwauzvedzgxaiij,48.969
vyqtjdgmullzdjnojwjd,36.634
ifewfowcvuimuvudtjcp,11.887
faklyiiluzvcdozcdtch,42.155
szaemqmelatmmhabplgw,12.386
sxdflbjdntjmjikokjhm,6.108
vxiqkixvnunnvrzbgnku,82.537
uuxygizdvoewjdxxybxd,13.259
kwnwjnqdtfljrjxbsedy,66.962
muueidhewjpwnensexqw,78.135
iosocanvrhpfsmnuexps,63.792
vlecvyxvzkiyqqfdvqjn,65.695
svmrphxinnyyhjpmgqyp,22.961
aruhftitogeskcxjejwl,79.822
nqsvosrvxibdlodwctlu,32.811
pxytqjxhbdijtwnuminl,19.383
jfpxunrnlsmlldwjuwch,12.196
osyhenxyruxrymezmtgh,81.286
zuyewsfpscheyimxnopc,79.871
jwoajvurcgvxicqzcwjq,12.017
eylyzkjwotfrpiqqqhct,75.557
dnolvsqcbcnobugnpnuo,36.721
kqipryxnfystwrlpifuy,73.165
jfwbpmidtxjiqgpvxlwa,69.006
iprayqrtvfosfiomimip,36.815
uexrkampmpksprhahmxp,8.119
vhhxsxcdegoxjwfhhvfc,74.601
gsfiuurhhutkkkwbjqtn,94.751
qphrolccltajqcxchvtg,51.887
carwvihbludjnlaklevb,71.207
qvpjzwnndtgnadkzhxga,33.512
slhwrwhiibgxhzqtywpc,29.915
ubsodjlgofiogwyelhji,34.09
icqkagwkwehaswvmyclg,96.636
nnabellskmtirytjcngu,24.346
fbjxshhxpesqpzjwtsdg,77.167
rsmhwpgzhptnvmmnlbnb,86.788
xdkoedwxgzepjitejhdf,87.232
xfobfaastspzuxrgbdyl,74.578
roejalaovfisduugzbou,83.248
zngmutvmmddrbcdzyifg,37.858
hodjexxsufplefsfynwc,82.68
jkusurwxtsqqozksnxbx,96.588
rdggicfwsrgzezlaxlwy,22.443
bdeghczprobjxtzepnlk,90.44
opuavwsxjzxuyzkbvfae,36.215
qcydirxwrkxenmbgunex,12.739
pccgcqdnqxejclsxowqp,59.239
alblaeqdwcknjmueqkpn,57.228
uvtcmxkkrzmalboucsfk,85.763
nsdbddmvievhhwnjbimk,90.915
tmugsoujbszkrxckqigp,28.878
mucivnqhmccamtqvuipv,48.166
yemdizfocgllbjnewcsz,13.191
qrjxipzaelfzlfwttxmz,43.226
npbqztyxxqftrawzsejg,25.102
yashgdilyrwyypizkffo,65.845
setbdllchokbvzrrfcyz,26.272
kumfelrpxgpngixfsnyo,40.692
nnkadzlorgfbsjaphvii,69.251
pcahluqwbgyyubzsteco,65.03
egqbfviettoxvmwntdbr,79.005
tmhciuemeadukmsqsuzr,26.096
wxluzzmcyekynwbqswif,59.448
mzwarnbuwjhyxzpkgmai,96.509
idvcawypbdmzypljwhjb,7.064
ftfuagdddnutccuuxqir,49.855
uawpkcmaertxipgrydxw,84.053
rpaszifytqaywhykfkoh,2.441
xturrbmzoqzrhkygbtsh,19.366
tnqnlbsswfipizzysula,49.866
sjoffstgidrfucvivutd,99.131
wtvxboiuhehmlnbhccad,0.754
qeudzqtrqdedsdjfixlg,34.297
kyjsocaucumdzwcejwok,97.5
xxxgedezquiriglcdaij,90.969
wzycfiotcfzfsfhtwsix,62.011
vvsoiwqtohvanmcpapfg,40.105
poyqeekpfrkymxuopllr,37.623
ffrlqecqrmrvlbidmcmw,71.85
cfwbpcowggsdmegcywei,13.743
uaoxvwyenlygriitoekj,54.586
nzxzfncguiakrcpyicnu,29.543
pxxsxerujaepysxcdaio,24.604
ohsgxgqaomhqgfwperiy,67.343
scsnsnwirguvkhsvjywv,27.793
yblhhqyscfblznyardjk,77.341
xaszgsoefhvxugwbpfdp,59.109
rzblvetmsaknuvyjcocc,27.255
fpwgfqtwvxmccqffwpde,14.517
lynalzajjjdqiysiobif,17.579
wgdgonaljisrhxflhvkl,68.467
twhyydbkyrkgkkhiehsf,9.948
bhvzowwjwzetweodphfw,17.467
adnrqtsrbfllwzuketbb,20.431
zlxtiykwxhcicexentzf,88.185
hjtytzrpvgqvevcnnrak,29.098
zucxngdqjpcnumxurabh,41.262
tenglsusxmdspnbxorct,91.908
fmvdblnkguojyjvrnsdh,6.677
eybsqpcqkqkwtrruabnp,61.159
xfoxqtwiraslqdnlpnum,97.633
zacmodixtsngtncklmbu,47.004
rewctvuazvlzscbhqzgk,24.478
pjhdxxrhatvwxftshppo,91.204
jqymmnalndqgqbanlglx,5.128
zejnmvyijwlhssxkdrkp,54.816
ticgvdpeswsqblunyilo,72.028
gdcgonsrarudvrifvrbw,63.606
ngfgypybzbspyvhrvdrq,79.219
pbgninucctxinubsifof,48.092
suxeddvpnkieiheckymk,25.197
keyuusogbizoxfuuwape,63.452
hzuixhbkgbhmjexahmil,29.06
irjyxywfncvivgjxcezr,24.683
fywdjeohwubgksyzemrd,45.387
qfqqgqhtdiirtiacpzrd,80.117
uvspretzkvfgwbmocnom,60.201
fvroaykvrecawkqmziqq,84.575
fanmrhkgikjuhgwwrvqe,52.982
thfokyefmlrudpntwbdb,70.535
ugkigrhrcheqdyuqatnw,27.473
ublpatvjvkgyihuspqqt,11.723
wcjjkkwjmtyydgdhapbo,92.785
shctcigagvwhnhyysvfu,56.054
hqtjucurcgxbhftcyfme,57.007
hxidrwgmoesstrldxqzj,57.356
kgqozamsqpsjptesxqth,64.345
dhfocdyxcqbcvtgbggij,69.436
zaeqnnyvurrvxniabmgu,63.86
wzzcklehrclpipxyleap,94.521
gkmikzdywpenhslqnrxl,34.882
eybcclvszfuhqxnfzkka,69.445
juhdyjgxlbpvjaqljfgf,29.737
jixhxpqxchlmsrwfwyno,89.264
rvrlgikctkbfwdpfxwuz,45.977
uqpdmotxflefcqfdtmky,70.088
eacrxlrdnujjqeagmqts,54.764
rrzbeloyazptymtfxirk,59.288
hbpymtxktflqvyowxixb,67.32
urjgzrimlgpanffnvqrd,36.387
ibcxlbtgscswdatualtn,99.18
ccoxvqkaaihdyddijqzz,15.5
walatzgkpjgnzekedsof,27.547
yhmubtvlmuvqbbmielsr,37.936
myfdiwqkfbxbkymiixfw,76.19
eesqvlxzohbtwlkxkjaq,71.063
kmavssfmakrtlyjelrqv,58.835
cpmwpcuunzhejhybzooj,47.022
eotyvcjnwlyycxkupkmj,40.25
hfagltbbidersrkaakba,13.468
niciyyiipvckujauhqyl,33.96
gnsmsvqkjlibtmvexjue,15.151
hlzgfupxkgouqubiapog,53.269
pgtpsuwccmhtdnwoymah,32.423
febuokipugatmbxleypd,17.904
jcelqgfymwgdlftkjdlt,75.621
aumjuvdyttvocdvyaczi,35.439
rusequbukjahtbjbcitw,62.343
xptusfbmuafqalwxehwm,84.801
ebduvlehfldftrtoxxxc,65.626
tqjiycckncsbsfuskydg,39.786
jgedfsbeyyfcwcwjrtjl,44.639
pbmgulyxnqsoigjpttrp,75.773
siwdjvgfrzpmsyybbflc,92.649
tbehjdduqkgtvshaykug,3.991
jbkpuzjadfwwlejiiibv,69.496
vzhysqpzjjfbylzcgqfs,85.425
tbyjmvmgnjlfysjtqoaw,37.173
swuoumnuizcgxkgsyyoa,87.998
oyziheamvkcucxpbgjbm,48.78
vpqwgvsrinqddshzhxqm,59.733
jbqloowimloruwxbzxiv,66.514
mtmlmjxebbccbmfrmujb,58.666
wmyiytohzmosnlhoicmo,35.592
rbgtvfdlmmrlwnvllvgo,49.826
lfhuiepfsxencocdzmfi,41.923
vhyfrmnnbmfzfarloefw,29.784
xepqqtlkjtawepqcankr,3.033
bsuiclijsxnpseuwyend,75.076
hrvzbzjksybbgbqvfluk,65.749
fazwblyydevipqjqdmyl,6.469
mactyleeiurqukpxtlkt,94.21
wghmkjmoviaggpzlbidh,87.86
joyfkbktgefphcistmjr,35.283
xxcphgcogjxsnicqbwvk,90.028
furazrjyibwzntrylwkd,26.101
dizsmgitjykqorjcqmkw,67.196
pbonedlvhgujuuhgizmk,48.272
izzciyikeldhjlthjcru,60.616
ethtyfqtkbhottikzzxh,16.145
ibqqptxrzarkwuenxdub,52.303
gtkfkfcajgcjwvnqdxwl,3.453
rikrjcugcmkegcgckhpz,48.937
xgedgtlfsrylawbamzxj,63.849
ltgpcxpkqolwvytjpjmz,35.9
sxocuqufndbbcwrcggjy,92.368
rwjjynpeeamhodkqnmms,89.502
lnombrfdevealdzzggcb,15.531
syjvlsdttewmuhxwguqy,66.328
pgvnxsxyplifgscolcgi,46.841
opadgjfvjxyiqflvdkth,44.594
stcdusxpkvamjsludspm,70.535
krougfanuicypvdwvqti,32.518
medevaftoindxqggpuru,31.722
bnemjzlesaswtyiofyer,81.331
lmonkqsazyavunotmazz,12.718
lbhjehxdnrylwbellpyw,29.247
bbykhlkzdtvkoikrcund,56.793
tivbhgkawgyxarexbkuc,43.704
oghwukytiopocqzzapzu,77.361
ipecciocxblhcqxzryzo,25.041
ebrvfsckleidemmcfihu,82.743
vzbtqxraeignkdwnjzuw,7.188
gwjquxinoinbrpydvhhm,53.194
vlchxlpqsffrmlbjzgat,11.296
yxamtttnwpdctkotvulu,40.149
rivawasjwayvqenuzjhx,9.373
lsdrufvrwthnpmbybzed,91.708
fvltaitvfhsctktublkf,1.241
bdynjphqwnoscustolcl,48.464
lljmtcemjxjfrpfujfkv,40.091
xlmbwebytnovkvvauqze,6.243
icyajkflrfpwctcqcclw,3.266
fgvsmfwsuqsbtngebzom,33.254
czzabjzdezrioguolhvn,78.732
iywfhunrhhmkcbtiqfxc,87.094
uuhrjogquyzdctbaezsx,43.635
gmwvmcbavfzpyieminlm,93.536
vclhwobpguhfxymtdzdb,0.476
qlclnrbsimwxppefqpdw,86.603
ewkvxkzzswpersodjrbb,20.315
csruorqspkmhqdoygyql,5.997
afgmpqagdzdtexivfklz,26.265
pxomsxkjbfnygyaplklx,3.106
ibakpkjptcvqazoqalfo,35.063
uggmlgogvosxtagltawx,21.03
fsrjgqsuuoohxkcpxqkt,54.646
arsgsqrqxmamojglaopn,12.588
pegeezkghwhxaocmycpz,56.905
gttpgbessvxklqcdiczp,51.176
mjdkulmarnyritgxqmnp,23.277
hphxdjplkvxfhpjlfbqq,6.036
cmgtvfrcrnsxafrvbxzz,41.866
dnjyciblnadgqqefjroo,6.499
iyzwxhjyfrgcklfebqzf,7.637
mqsvjmkpqpmvwtpmvfih,55.356
qmjiwtkxyqdskoodswfo,57.516
mrdzbszikhdlppnbqezd,44.178
cambqovgliojydjlveyy,59.533
rnbvohhysjvednpwxbwi,69.341
ncfyqioocabnjvexuzeb,58.907
mthtlkhypwdtyrntwgan,53.628
dahtagjaklyvogqxexrf,38.373
kemddpevimorqiqxdxkz,63.962
ybbxfvcayvmycqfkwult,74.997
rnvygfrukbhiemhvyxgq,69.313
uhewsbszutsshmfpvcms,45.32
krfyhhjuqjohrhirwfwa,23.728
tqhphivjakdnvdahebnd,33.864
hianizutyvzoewkgwlzc,9.437
cefxyujkhgkcbjxjagfh,64.706
cetwizfzxuiczaaapich,81.868
ifzfoieptxdojezirbtx,89.489
urgfeuklxcluiqmekwip,44.644
hskghfywuwuqauaopgzw,60.958
euyjjoapmvdwwkilgftw,51.33
dzzorajqgqvxdlsuzubv,65.84
kqtrckzgjnbmzszktbch,74.051
wsidpxcgnksuaedbjadu,15.138
lacmhvebzmksebxsokdt,82.065
jatelghlsuixxiwrttbh,15.16
pwylldkrtlhqasakddyh,50.223
lniuyqctbrpnxbwypitb,55.189
ibcsmzklrehlclmxvhbt,87.16
zpkrargznzuuhgykbwwc,71.03
tlyopeaabyeslgiqbgcx,48.768
xnrcqpjbddlholnnwkvu,53.575
ghkxtyjjhtyplpqtlptf,22.71
ferbgopsiefrxvjqadle,73.486
fuolikzsqyrvnantkukk,5.15
nxuoxkjxstwcsqbynzwn,23.349
wjjcnnmjkbbasrucegcr,79.006
ogmujevdyoiufpwelahq,65.745
uaprwstksfxgsxaywfox,98.779
iidomwlnjaucfbnwxzhg,74.713
tmjlveggbclokcfqpxue,2.596
mfccdlzvgaeipmwbzewu,44.407
sxwsmzuorebllnmclwbt,71.677
bleqvdyzrwdqysolpwgx,97.323
hxyztsisglifijmgdzby,48.079
maeznhdnlsqlefrvukeg,48.597
rdnlkqgjpwnyahpgtfgl,19.825
jwdbtovmitmfyrqbpxkq,44.76
ooegbcibrpdkvobrcfct,92.761
xjihbybfadlycahwccpv,33.654
uysgoweaivwqdiockngg,36.015
dgchyrucykggqrzkzzyk,73.971
ufhkcplnroehybnnoqhx,95.442
wfarcirtsdotnywcvqxn,28.648
zdvyoeyjqsdaedybfihv,79.241
qniwctnzkcbehnofoarm,38.588
jeslxktnixbreskclelo,2.936
xnzyovcejktmnunokklv,37.503
npdbjuqrjjdmbucupmux,98.617
huydtyydzedcwnchnaps,70.557
jzpfqrmyuwkppskzldvc,56.189
zwgjlgqmkjubyinxwkop,35.51
cdxwuozvqbcmdwkjvwsu,94.18
pproijjdjjbgputbupjg,65.797
mycxrpkvlaecgpdiiwat,35.596
gbnlwfvmmhaovpxlugtc,97.877
nlwfzyjhwtqisdvqyhfd,2.406
yphapkkyrdkgzjjsvucz,48.706
gskwdbhfcsupkggrkcer,75.884
npogtkigwfxzletxpqbi,81.054
gxfzlzujoqnuaokwnkby,41.37
ulemxugipneqwpgtrnsb,38.647
dmcmuelaxxfzozgpbvtw,14.038
qzioxehjmzrjtecmxfda,15.675
ojxwexnjedgdeignhins,71.163
kqgigfwspqckzoindjkc,13.009
pdvvyzdpbqpxycfjamgn,55.913
qotcrlqnagvbndsfshql,42.657
ujaqssemghugvnyfwciy,72.854
iamkdflodnlcvjlkedsw,59.83
osdpkvmlmckxiwssomdw,39.876
astbrazhrjhmkvviqsnj,93.985
legxdknhzttjtrityoac,81.057
eikprfjgievtrvvbciru,77.239
xafjthgdbvvrmtxwhjpd,44.325
siyrkbbclahpeppbyzjh,82.05
hqidbtonwalfjgfqluza,93.683
iqhijnehcsggjzwekvsh,70.624
vruoorocqwlhwkjpsugt,91.47
lghkihzlwflnnrgivssi,64.522
qkooogdaadfaciggjhnn,76.051
jpisibfprmefzgnaixvd,91.132
gyrxtxlwdtuxidzixxms,77.082
bhiifkdkclugyedvlugo,58.457
ffkxqmvdfwyzrgxyuvsk,74.607
nuvwcuaqzibkywcvyjam,27.978
nbsroeiisktrebrhdlem,65.1
xydrbyhwjagoeixljsjk,9.375
smymdpqxiurgohpcjmcp,79.57
wwfwwppfdwouepxubeak,28.612
wvnbdspbkxcshzywjbfp,40.741
wtwpuwbgxcnsjbugvaqe,19.048
ywvmitonzhcymojepalk,74.046
bjqnttuqryuslqtecnci,85.351
bdsbffwwefwwajzjkjib,89.826
txwqztqngxxphhktigzp,26.689
nsddkltzlanheymofqym,67.749
crxnqxfprjajogzoaemo,40.852
vfjhsjhpkbhdubvxpdwh,76.985
zhuimqwqaubfqefjujsv,12.553
rwszszaagiaiesxvubtu,59.852
ykarxyrjxdopjvvviyvy,40.575
uhzkozzdzatyyenvodth,51.986
fbcojnwhbvqyqzrydraj,11.811
kqdsubzzxxwlyqcsriri,9.072
eyuhhxkqpblfyddfhxmi,66.88
osduztbkihqphgcbgovx,20.482
dlredquglxaxgidzlhip,95.572
hpacyovtayzbcgcpspry,67.59
jjatlslmbeqelehcskns,63.753
nnrvcqyclvyjntoodnss,5.045
bjlcbiehossysevhtvtt,67.592
xfbcncrzjphlyeddfyna,90.962
pckhenirwhfopbiiukjv,35.833
rhbuhdifzpagqurfuiyx,41.847
gyggwwzodauvpuizpgoo,39.799
aucsvamqqxwyawdhfebf,18.504
wuveuogpnsujstlluieb,5.22
ndctikzrreiulyolwgsq,19.319
bsryheujqdkmjdybokjp,59.621
rjfwjkumhkkbruubxbfz,19.847
kgxghxarsafxbatipxmo,97.624
vzbyddnehpwznxuoyekq,5.619
euhokwskcorlynkbfrmc,45.329
vaykuieomtmuruhrnltk,39.184
johbhumlogpgemcpofsp,30.177
mbytlbueosdflelpzynf,76.104
hwuplvyjpwxkwfapylsz,93.673
dymywtazctggczeyybxy,97.986
qxecydlotvzljsorehtw,62.109
ybiloygcirqqkrtviyti,24.032
sqbunujutuybgiqhwnhp,74.149
wwriyocrvkwkptrxcrvk,39.643
fuegkjpecckekdmqeenv,67.621
dmguokqdcouclbojzyvu,11.449
krqojxagmjaxmqqrvrgj,56.043
wgmduxqpgccjykprnaay,26.499
xhmdcknqhkdkahpglamx,2.825
fmtulnzgfnyslackoqae,95.351
ppgswnizaiofyoctvrgx,51.291
weofxmwzewjwaezkqeov,62.531
